AssemblyConfigName,Component,ConfigName,FeatureName,FeatureType,DimFullName,Value_mm,Value_in,Tolerance_Type,IsDriven,IsLinked,IsGlobalVar,EquationOrComment
Default,SAM-000_MasterLayout-1,Default,[Equation 16],Equation,,,,,,,TRUE,"""neck_arc_length_in"" = ""instrument_height_in"" - ""body_depth_in"" + 1.969   'extra 1.969 in (50 mm) for gold-cap projection"
Default,SAM-000_MasterLayout-1,Default,[Equation 17],Equation,,,,,,,TRUE,"""neck_curve_radius_in"" = 0.75 * ""neck_arc_length_in""   'tunable"
Default,SAM-000_MasterLayout-1,Default,[Equation 18],Equation,,,,,,,TRUE,"""neck_width_in""      = 1.496     'face width holds the tuner row (38 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 19],Equation,,,,,,,TRUE,"""neck_depth_in""      = 1.969     'front-to-back, sized for cantilever stiffness (50 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 20],Equation,,,,,,,TRUE,"""neck_lean_deg""      = 1         'backward lean at the stern, degrees"
Default,SAM-000_MasterLayout-1,Default,[Equation 21],Equation,,,,,,,TRUE,"""joint_collar_height_in"" = 2.362 'brass collar height; visually echoes the original gold collar (60 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 22],Equation,,,,,,,TRUE,"""joint_scarf_length_in""  = 3.150 'internal scarf joint length inside the collar (80 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 23],Equation,,,,,,,TRUE,"""strip_x_from_stern_in"" = ""body_length_in"" * 0.80    'near the bow end (about 80% along body from stern)"
Default,SAM-000_MasterLayout-1,Default,[Equation 24],Equation,,,,,,,TRUE,"""strip_length_in""    = 4.724 * ""scale_factor""        'span of the tie-through holes (120 mm at root scale)"
Default,SAM-000_MasterLayout-1,Default,[Equation 25],Equation,,,,,,,TRUE,"""strip_width_in""     = 0.394     'cross-section width on soundboard (10 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 26],Equation,,,,,,,TRUE,"""strip_thickness_in"" = 0.157     'height above soundboard (4 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 27],Equation,,,,,,,TRUE,"""string_spacing_in""  = ""strip_length_in"" / ( ""string_count"" + 1 )"
Default,SAM-000_MasterLayout-1,Default,[Equation 28],Equation,,,,,,,TRUE,"""tie_hole_dia_in""    = 0.059     'for fluorocarbon plus knot (1.5 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 29],Equation,,,,,,,TRUE,"""keel_port_long_in""  = 3.150 * ""scale_factor""        'major axis of oval port (80 mm at root)"
Default,SAM-000_MasterLayout-1,Default,[Equation 30],Equation,,,,,,,TRUE,"""keel_port_short_in"" = 1.969 * ""scale_factor""        'minor axis (50 mm at root)"
Default,SAM-000_MasterLayout-1,Default,[Equation 31],Equation,,,,,,,TRUE,"""keel_port_x_from_bow_in"" = ""body_length_in"" * 0.55  'under-strip alignment"
Default,SAM-000_MasterLayout-1,Default,[Equation 32],Equation,,,,,,,TRUE,"""keel_port_forward_tilt_deg"" = 15  'angle cut forward to bias radiation toward listener"
Default,SAM-000_MasterLayout-1,Default,[Equation 33],Equation,,,,,,,TRUE,"""f1_hz""  = ""f_min_hz"" * 2 ^ ( 0  / 12 )    'G3"
Default,SAM-000_MasterLayout-1,Default,[Equation 34],Equation,,,,,,,TRUE,"""f2_hz""  = ""f_min_hz"" * 2 ^ ( 2  / 12 )    'A3"
Default,SAM-000_MasterLayout-1,Default,[Equation 35],Equation,,,,,,,TRUE,"""f3_hz""  = ""f_min_hz"" * 2 ^ ( 4  / 12 )    'B3"
Default,SAM-000_MasterLayout-1,Default,[Equation 36],Equation,,,,,,,TRUE,"""f4_hz""  = ""f_min_hz"" * 2 ^ ( 5  / 12 )    'C4"
Default,SAM-000_MasterLayout-1,Default,[Equation 37],Equation,,,,,,,TRUE,"""f5_hz""  = ""f_min_hz"" * 2 ^ ( 7  / 12 )    'D4"
Default,SAM-000_MasterLayout-1,Default,[Equation 38],Equation,,,,,,,TRUE,"""f6_hz""  = ""f_min_hz"" * 2 ^ ( 9  / 12 )    'E4"
Default,SAM-000_MasterLayout-1,Default,[Equation 39],Equation,,,,,,,TRUE,"""f7_hz""  = ""f_min_hz"" * 2 ^ ( 11 / 12 )    'F#4"
Default,SAM-000_MasterLayout-1,Default,[Equation 40],Equation,,,,,,,TRUE,"""f8_hz""  = ""f_min_hz"" * 2 ^ ( 12 / 12 )    'G4"
Default,SAM-000_MasterLayout-1,Default,[Equation 41],Equation,,,,,,,TRUE,"""f9_hz""  = ""f_min_hz"" * 2 ^ ( 14 / 12 )    'A4"
Default,SAM-000_MasterLayout-1,Default,[Equation 42],Equation,,,,,,,TRUE,"""f10_hz"" = ""f_min_hz"" * 2 ^ ( 16 / 12 )    'B4"
Default,SAM-000_MasterLayout-1,Default,[Equation 43],Equation,,,,,,,TRUE,"""f11_hz"" = ""f_min_hz"" * 2 ^ ( 17 / 12 )    'C5"
Default,SAM-000_MasterLayout-1,Default,[Equation 44],Equation,,,,,,,TRUE,"""f12_hz"" = ""f_min_hz"" * 2 ^ ( 19 / 12 )    'D5"
Default,SAM-000_MasterLayout-1,Default,[Equation 45],Equation,,,,,,,TRUE,"""f13_hz"" = ""f_min_hz"" * 2 ^ ( 21 / 12 )    'E5"
Default,SAM-000_MasterLayout-1,Default,[Equation 46],Equation,,,,,,,TRUE,"""L1_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f1_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 47],Equation,,,,,,,TRUE,"""L2_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f2_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 48],Equation,,,,,,,TRUE,"""L3_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f3_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 49],Equation,,,,,,,TRUE,"""L4_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f4_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 50],Equation,,,,,,,TRUE,"""L5_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f5_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 51],Equation,,,,,,,TRUE,"""L6_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f6_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 52],Equation,,,,,,,TRUE,"""L7_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f7_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 53],Equation,,,,,,,TRUE,"""L8_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f8_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 54],Equation,,,,,,,TRUE,"""L9_in""  = ""string_len_min_in"" * ( ""f_max_hz"" / ""f9_hz""  ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 55],Equation,,,,,,,TRUE,"""L10_in"" = ""string_len_min_in"" * ( ""f_max_hz"" / ""f10_hz"" ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 56],Equation,,,,,,,TRUE,"""L11_in"" = ""string_len_min_in"" * ( ""f_max_hz"" / ""f11_hz"" ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 57],Equation,,,,,,,TRUE,"""L12_in"" = ""string_len_min_in"" * ( ""f_max_hz"" / ""f12_hz"" ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 58],Equation,,,,,,,TRUE,"""L13_in"" = ""string_len_min_in"" * ( ""f_max_hz"" / ""f13_hz"" ) ^ ""length_freq_exponent"""
Default,SAM-000_MasterLayout-1,Default,[Equation 59],Equation,,,,,,,TRUE,"""s1_neck""  = ""L1_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 60],Equation,,,,,,,TRUE,"""s2_neck""  = ""L2_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 61],Equation,,,,,,,TRUE,"""s3_neck""  = ""L3_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 62],Equation,,,,,,,TRUE,"""s4_neck""  = ""L4_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 63],Equation,,,,,,,TRUE,"""s5_neck""  = ""L5_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 64],Equation,,,,,,,TRUE,"""s6_neck""  = ""L6_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 65],Equation,,,,,,,TRUE,"""s7_neck""  = ""L7_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 66],Equation,,,,,,,TRUE,"""s8_neck""  = ""L8_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 67],Equation,,,,,,,TRUE,"""s9_neck""  = ""L9_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 68],Equation,,,,,,,TRUE,"""s10_neck"" = ""L10_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 69],Equation,,,,,,,TRUE,"""s11_neck"" = ""L11_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 70],Equation,,,,,,,TRUE,"""s12_neck"" = ""L12_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 71],Equation,,,,,,,TRUE,"""s13_neck"" = ""L13_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 72],Equation,,,,,,,TRUE,"""stand_height_in""    = 10.827    'BM anchor (1085 - 810 = 275 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 73],Equation,,,,,,,TRUE,"""stand_upright_count"" = 2"
Default,SAM-000_MasterLayout-1,Default,[Equation 74],Equation,,,,,,,TRUE,"""inlay_band_width_in"" = 0.472    'along soundboard-hull seam (12 mm total)"
Default,SAM-000_MasterLayout-1,Default,[Equation 75],Equation,,,,,,,TRUE,"""inlay_band_depth_in"" = 0.059    'pocket depth for routed inlay (1.5 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 76],Equation,,,,,,,TRUE,"""inlay_strip_count""   = 5        '4 to 5 parallel strips (refined from second photo set)"
Default,SAM-000_MasterLayout-1,Default,[Equation 77],Equation,,,,,,,TRUE,"""inlay_strip_width_in"" = 0.059   'individual strip width (1.5 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 78],Equation,,,,,,,TRUE,"""inlay_strip_gap_in""  = 0.031    'spacer between strips, lighter wood (0.8 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 79],Equation,,,,,,,TRUE,"""bow_panel_length_in"" = 3.937 * ""scale_factor""   'along the boat-length axis (100 mm at root)"
Default,SAM-000_MasterLayout-1,Default,[Equation 80],Equation,,,,,,,TRUE,"""bow_panel_width_in""  = 2.362 * ""scale_factor""   'transverse extent (60 mm at root)"
Default,SAM-000_MasterLayout-1,Default,[Equation 81],Equation,,,,,,,TRUE,"""bow_panel_depth_in""  = 0.059    'pocket depth (1.5 mm)"
Default,SAM-000_MasterLayout-1,Default,[Equation 82],Equation,,,,,,,TRUE,"""bow_panel_x_from_stern_in"" = ""body_length_in"" * 0.82  'forward of and around the string-holder strip"
Default,SAM-000_MasterLayout-1,Default,[Equation 83],Equation,,,,,,,FALSE,'2. Curve exponent k = 0.85 is a starting guess.
Default,SAM-000_MasterLayout-1,Default,[Equation 84],Equation,,,,,,,FALSE,"'   With starter values (L_min=7.874"", L_max=22.835"", k=0.85, linear"
Default,SAM-000_MasterLayout-1,Default,[Equation 85],Equation,,,,,,,FALSE,"'   in the schedule (f13 = 659.3 Hz, E5). Decide on one:"
Default,SAM-000_MasterLayout-1,Default,[Equation 86],Equation,,,,,,,FALSE,'     (a) Set f_max_hz = 659.3 so L13 = L_min (the literal mapping).
Default,SAM-000_MasterLayout-1,Default,[Equation 87],Equation,,,,,,,FALSE,'     (b) Leave f_max_hz = 1318.5 and treat it as a reference frequency
Default,SAM-000_MasterLayout-1,Default,[Equation 88],Equation,,,,,,,FALSE,"""D1@Sketch1""=""body_length_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 89],Equation,,,,,,,FALSE,"""D4@Sketch1""=""neck_depth_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 90],Equation,,,,,,,FALSE,"""D5@Sketch1""=""instrument_height_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 91],Equation,,,,,,,FALSE,"""D1@Soundboard_Face""=""body_width_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 92],Equation,,,,,,,FALSE,"""D3@Sketch1""=""neck_lean_deg"""
Default,SAM-000_MasterLayout-1,Default,[Equation 93],Equation,,,,,,,FALSE,"""D2@Sketch1""=""body_depth_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 94],Equation,,,,,,,FALSE,"""D1@Neck_Face"" = ""neck_width_in"""
Default,SAM-000_MasterLayout-1,Default,[Equation 95],Equation,,,,,,,FALSE,"""D9@Sketch1""=""string_len_max_in"""
